text,label
"Florida Electronic Voting Procedures Scrutinized By RACHEL LA CORTE    MIAMI (AP) -- Cheryl Roberts was impressed with Florida's new voting machines in the 2002 primary, when she cast an electronic ballot for Democratic gubernatorial candidate Bill McBride. But a series of computer glitches",tech
Senate Wants Database Dragnet Lawmakers may soon pass a bill that would set up a huge,tech
"After U.S., EU Agrees to Lift Sanctions on Libya  BRUSSELS (Reuters)",politics
"U.S., Iraq Pressing for Electoral Conference -NYT  NEW YORK (Reuters)",politics
Oracle sees PeopleSoft offer gaining ground The two companies are waiting for a hearing in Delaware,business
Asian stock markets cheer quot;pro-business quot; Bush lead SINGAPORE : Asian stocks rose Wednesday on indications,business
England fall short at IRB awards Less than a year after walking away with the three,sport
"Sony Goes Ultra-Upscale If you had to ask what ""Qualia"" is, you probably weren't supposed to",business
"Military flipflops, will pay Halliburton fully WASHINGTON",business
U.S. Bioterror Plan Frustrates Industry (AP) AP,tech
Time to Test China and Russia One key difference between John Kerry and George Bush often,politics
Intercontinental plans hotel sale Intercontinental Hotels plans to shed properties worth 750m (1.3bn) to help it,business
IRA Arms Photo Row Set to Break New N.Irish Deal  BELFAST (Reuters),politics
Villagers hold Nigeria oil plants Representatives of a remote community in southern Nigeria's Delta region take,business
Kerry: Clinton May Campaign on My Behalf (AP) AP,politics
"Japan hit by more aftershocks Some 100,000 people in Japan remained in emergency shelters Monday night",politics
"Rates Mean End of Low Interest Costs Despite record federal deficits, the Bush administration has benefited",business
Google Offering Waits for Approval Google Inc.,business
Miami's Mama's Boy Miami's Devin Hester -- one of the most exciting and dangerous players in,sport
US Airways Said to Plan to Ask Court for Pay Cuts US Airways plans to ask,business
Oracle #39;s next fight seen at boardroom LOS ANGLES (CBS.MW),business
Nickelback singer eager to play to the game world Game designers are often called the rock,tech
Oracle v.,tech
Michigan to Face Rival Michigan State (AP) AP,sport
HP Fends Off Critics Hewlett-Packard (HPQ:NYSE,business
Four Indonesian political parties form National Coalition JAKARTA Aug 19,politics
"Historic vote on Gaza a boost for democracy Ideally, Israel would be withdrawing from the Gaza",politics
US investor raises stakes in shift of News Corp power The Murdoch family #39;s long-term control,business
Australia warns of terrorist threat SYDNEY The Australian government said Wednesday that terrorists may be preparing,politics
Purdue Showcases Its Many Strengths While Overpowering Notre Dame By beating Notre Dame in South Bend,sport
Pakistan killed around 150 Al-Qaeda militants since last year (AFP) AFP,politics
"Shaq, Wade Have Turned Up the Heat in Miami  PHILADELPHIA (Sports Network)",sport
"SCO plans own Web site as alternative to Groklaw OCTOBER 13, 2004 (IDG NEWS SERVICE)",tech
Boeing bringing the fight to Airbus CHICAGO _ No one who has watched Harry Stonecipher over,business
"Suyigama, Rubin, Jankovic upset in first round It was a day of upsets at the Wismilak",sport
"Small Business, Ill-Defined You may not have heard my name mentioned, but I was a hot",business
"Global Markets: Europe Shares Fall European shares fell on Thursday, despite a boost for tech shares",business
"Rice, Al huddle on receiver #39;s options After listening to Jerry Rice spend two days talking",sport
880 Pounds of Cocaine Seized Off Colombia (AP) AP,politics
Red Hat to get Enterprise p2pnet.net News:- Red Hat says it #39;s quot;entered into a definitive,tech
LondonTimes goes tabloid after 216 years The venerable Times of London published its final edition as,tech
Deadline for Black Watch to assess risk of operation BRITAINS military forces have had less than,politics
"Soccer: Player dies in Brazilian league game Serginho, a 30-year-old defender with So Caetano, collapsed and",sport
4 suspended after NBA melee NBA Commissioner David Stern indefinitely suspended four players who took part,sport
"Photo Release: Dying Star Creates Fantasy-Like Sculpture of Gas &lt;b&gt;...&lt;/b&gt; GARCHING, Germany, Sept.",tech
Prince Sihamoni named new king of Cambodia Cambodia #39;s Throne Council choseThursday Prince Norodom Sihamoni a,politics
UAL gets 30-day extension of court exclusivity A bankruptcy court judge on Friday granted United Airlines,business
"Cubs crumble, lose in 12th CHICAGO",sport
"Al-Qaida spending little on terror attacks: Report The Al-Qaida terror network spent less than 44,600 on",politics
YUKOS Seeks U.S. Bankruptcy  MOSCOW (Reuters),business
Brookstone Rolls On Brookstone met analyst estimates and has raised guidance for the all-important Christmas quarter.,business
Paleontologists say fossil may be ancestor to great apes BARCELONA,tech
Defense removing push to seal Bryant case evidence Kobe Bryant #39;s attorneys abruptly dropped a bid,sport
"Colts 49, Texans 14 The Houston Texans made mistake after mistake Sunday and Manning converted them",sport
Dell launches Axim X50 wireless media PDAs Dell debuted the latest additions to its Axim PDA,tech
"Attackers Detonate Car Bombs in Baghdad BAGHDAD, Iraq",politics
"Refreshing Drinks of Fresh Air An army needs water to operate, but it's a pain to",tech
Manufacturing Picks Up in December (Reuters) Reuters,business
"Sluman slides to a 70, tied for Chrysler lead After a course record on Thursday, the",sport
"Adelphia to allow Time Warner/Comcast dual bid-WSJ Bankrupt cable operator Adelphia Communications Corp (ADELQ.PK: Quote, Profile,",business
"Suse 9.2 goes mobile with Bluetooth and power management The update includes complete manuals, 90-day installation",tech
Drive to Nab Last German Nazis to Begin in January  BERLIN (Reuters),politics
"Better than the best PARIS The verdict is in: The world #39;s greatest race car driver, the champion of champions",sport
Stocks Open Up After Poor Jobs Report Stocks bobbed higher Monday morning after two sessions of,business
Bush Scraps Trade Embargo on Libya in WMD Reward (Reuters) Reuters,politics
Ballmer #39;s Asian IP warning set to backfire When Steve Ballmer wants to make a stir,tech
"Health insurer grows as industry changes UnitedHealth Group, the largest US health insurance company, has said",business
Campaign Game Mimics Real Life A new simulated election game that lets you play campaign manager,tech
Payton Reports to Celtics Training Camp (AP) AP,sport
Williams Survives to Set Up Sharapova Clash  ZURICH (Reuters),sport
"Revolution hope history repeats itself Based on their finishes in the last two MLS regular seasons,",sport
"BHP Approves Spence Copper Mine, Iron Ore Expansion (Update1) BHP Billiton, the world #39;s largest miner,",business
"Don #39;t count Pacers out just yet Wow, wouldn #39;t that be something if the NBA",sport
Another Manning controls a team #39;s future This is a rotten time for moral victories.,sport
Ford to end Jaguar production at plant in Coventry (AFP) AFP,politics
"United Airlines plans to recall nearly 375 flight attendants United Airlines, the world #39;s second-largest airline,",business
Britain to Send Christmas Gifts to Troops (AP) AP,politics
Trump Hotels to Seek Bankruptcy in Deal With Holders (Update2) Donald Trump #39;s Trump Hotels amp;,business
"Former MVP Caminiti, 41, dies in Bronx hospital Ken Caminiti, the popular and powerful former National",sport
"Ground share meeting on Merseyside LONDON, England -- One of the fiercest rivalries in world football",sport
Celtic board must make decision OF THE millions of words the garrulous Martin ONeill has felt,sport
Former Blue Jays Pitcher Cerutti Found Dead (Reuters) Reuters,sport
EU is urged to reach out to Turkey THE HAGUE -- An influential Dutch advisory body,politics
Scientists Hope Solar Material Intact After Crash Optimistic scientists on Thursday plucked dirt and mud from,tech
Apple's Photo Finish (washingtonpost.com) washingtonpost.com,tech
"Boulware returns interception 60 yards for TD With the game tied 17-17, the Dolphins stopped the",sport
Pakistan hails Pak-India joint statement Pakistan has eulogized a recent Pak-Indian joint statement for pushing forward,politics
Circuit City Sales Trail Estimates (Reuters) Reuters,business
"Unit Refused Duty in Iraq, Military Says WASHINGTON",politics
Computer Associates #39; ex-CEO is charged The former chief executive of software maker Computer Associates International,business
Toshiba to Launch HD DVD Notebook PCs in Q4 2005 (Reuters) Reuters,tech
Technology Challenges Sprint-Nextel Merger (AP) AP,tech
Chambers: Modestly  #39;Pleased #39; As Cisco Profit Rises 29 Cisco Systems (nasdaq: CSCO,business
"Chart your space odyssey \$190k Richard Bransons plans for suborbital tourism may sound pie-in-the-sky, but he",tech
Blue Chips Fall as 3M Results Disappoint  NEW YORK (Reuters),business
Moore and more documentaries (USATODAY.com) USATODAY.com,tech
Vaughan lauds mighty Flintoff Michael Vaughan refused to let his own dismal run with the bat,sport
"Stewart Ends Appeal Effort, and Asks to Serve Sentence Soon Martha Stewart announced today that she",business
Update 1: Cyberonics Rejects Advanced Neuro #39;s Bid Cyberonics Inc.,business
EU clears way for PeopleSoft takeover The European Commission said Tuesday that it has approved Oracle,business
"Japanese youths' rage fuels wave of violent crime SASEBO, Japan -- On a cloudless afternoon in",politics
"Massu, Volandri, Berdych reach quarter-finals of Palermo tennis &lt;b&gt;...&lt;/b&gt; Defending champion Nicolas Massu of Chile reached",sport
South Korea Tightens Security Following New Al-Qaida Threat South Korea has tightened security at home and,politics
"Microsoft files lawsuits against smut spammers DECEMBER 02, 2004 (IDG NEWS SERVICE)",tech
Chelsea 2,sport
U.N. Abandons Idea of Anti-Cloning Treaty (AP) AP,tech
"Jordanian employer of hostage agrees to pull out of Iraq AMMAN, Sept. 15.",politics
Spain #39;s win puts Serbia on brink Spain clinched first place in Group A with a,sport
Costco Target of Sex Bias Lawsuit SAN FRANCISCO (Reuters),business
Fischer fails to halt deportation A court in Japan rejects former chess champion Bobby Fischer's request,politics
"Tribute Concert Held for Ray Charles BEVERLY HILLS, Calif.",politics
"UK #39;s Brown wants to reform EU The British Chancellor of the Exchequer, Gordon Brown, says",business
Johnny Depp Says He's No Heartthrob LONDON,politics
Major League Approves Baseball Channel for TV (Reuters) Reuters,sport
"Arafat 'Very Sick,' Foreign Medics Summoned  RAMALLAH, West Bank (Reuters)",politics
A Sense of Security An Independent News writer tells of his switch from Windows to a,tech
"World Failed Bhopal Gas Victims, Says Amnesty London, Nov.",politics
"NetSuite #39;s new offering joins up the dots Analysis Over the past few years, CRM implementations",tech
Bangladesh wins \$2bn India deal Indian conglomerate Tata is to invest \$2bn in a power plant,business
Hungary to withdraw troops from Iraq by March 2005: Gyurcsany BUDAPEST (AFP),politics
"Longhorn to arrive in 2006 Microsoft has announced plans to deliver Longhorn, the next version of",tech
Counting the cost of Hurricane Ivan Hurricane Ivan has left a trail of destroyed homes and,business
Olympics: Federer crashes but Roddick survives Olympic scare ATHENS : World No 1 Roger Federer of,sport
Kashmir peace dialogue resumes in India India and Pakistan resolved to widen their peace dialogue yesterday,politics
Greenspan Tries to Soothe Housing Worries US Federal Reserve Chairman Alan Greenspan said on Tuesday that,business
