text,label,source
jones medals must go if guilty world anti-doping agency (wada) chief dick pound says marion jones,sport,bbc
tories pledge free sports lessons children would be offered two hours free sports training a week,politics,bbc
looks and music to drive mobiles mobile phones are still enjoying a boom time in sales,tech,bbc
lewis-francis eyeing world gold mark lewis-francis says his olympic success has made him determined to bag,sport,bbc
golden economic period to end ten years of golden economic performance may come to an end,business,bbc
best person for top legal job the best person for the job should be appointed lord,politics,bbc
henry tipped for fifa award fifa president sepp blatter hopes arsenal s thierry henry will be,sport,bbc
the ticking budget facing the us the budget proposals laid out by the administration of us,business,bbc
llewellyn plans wales retirement wales record cap holder gareth llewellyn will retire from test rugby at,sport,bbc
royal couple watch nation s mood prince charles and camilla parker bowles are awaiting the nation,politics,bbc
mps demand budget leak answers ministers have been asked to explain how budget details were printed,politics,bbc
blair stresses prosperity goals tony blair says his party s next manifesto will be unremittingly new,politics,bbc
musicians upbeat about the net musicians are embracing the internet as a way of reaching new,tech,bbc
hague s six-figure earnings shown the rewards of leaving front-bench politics are shown in the latest,politics,bbc
holmes feted with further honour double olympic champion kelly holmes has been voted european athletics (eaa),sport,bbc
wembley firm won t make a profit shares in multiplex group which is building the new,business,bbc
blair blasts tory spending plans tony blair has launched an attack on conservative spending plans saying,politics,bbc
butler launches attack on blair former civil service chief lord butler has criticised the way tony,politics,bbc
google s toolbar sparks concern search engine firm google has released a trial tool which is,tech,bbc
collins appeals against drugs ban sprinter michelle collins has lodged an appeal against her eight-year doping,sport,bbc
brown names 16 march for budget chancellor gordon brown will deliver his budget to the house,politics,bbc
battered dollar hits another low the dollar has fallen to a new record low against the,business,bbc
election deal faltered over heath role the tories failed to hold onto power in 1974 after,politics,bbc
standard life concern at lse bid standard life is the latest shareholder in deutsche boerse to,business,bbc
peers debate crown succession law peers are debating proposals to change the rules governing the succession,politics,bbc
intel unveils laser breakthrough intel has unveiled research that could mean data is soon being moved,tech,bbc
tory expert denies defeatism the conservatives campaign director has denied a report claiming he warned michael,politics,bbc
robinson answers critics england captain jason robinson has rubbished suggestions that the world champions are a,sport,bbc
no-one can define new hunt ban the new law banning hunting with dogs is so poorly,politics,bbc
nintendo ds aims to touch gamers the mobile gaming industry is set to explode in 2005,tech,bbc
feta cheese battle reaches court a row over whether only greece should be allowed to label,business,bbc
holmes urged to compete at worlds jolanda ceplak has urged britain s kelly holmes to continue,sport,bbc
nuclear dumpsite plan attacked plans to allow foreign nuclear waste to be permanently stored in the,politics,bbc
prime minister s questions so who if anyone is playing politics with the security of the,politics,bbc
profits slide at india s dr reddy profits at indian drugmaker dr reddy s fell 93%,business,bbc
profits stall at china s lenovo profits at chinese computer firm lenovo have stood still amid,business,bbc
japan turns to beer alternatives japanese brewers are increasingly making money from beer-flavoured drinks rather than,business,bbc
mcilroy wins 800m indoor title james mcilroy motored to the aaa s indoor 800m title in,sport,bbc
dibaba breaks 5 000m world record ethiopia s tirunesh dibaba set a new world record in,sport,bbc
us trade gap hits record in 2004 the gap between us exports and imports hit an,business,bbc
eu ministers to mull jet fuel tax european union finance ministers are meeting on thursday in,business,bbc
web radio takes spanish rap global spin the radio dial in the us and you are,tech,bbc
dominici backs lacklustre france wing christophe dominici says france can claim another six nations grand slam,sport,bbc
vw considers opening indian plant volkswagen is considering building a car factory in india but said,business,bbc
web logs aid disaster recovery some of the most vivid descriptions of the devastation in southern,tech,bbc
portable playstation ready to go sony s playstation portable (psp) will go on sale in japan,tech,bbc
french suitor holds lse meeting european stock market euronext has met with the london stock exchange,business,bbc
will tory tax cuts lift spirits michael howard has finally revealed the full scale of his,politics,bbc
broadband in the uk gathers pace one person in the uk is joining the internet s,tech,bbc
howard denies split over id cards michael howard has denied his shadow cabinet was split over,politics,bbc
more power to the people says hp the digital revolution is focused on letting people tell,tech,bbc
nintendo handheld given euro date nintendo s new handheld console the ds will launch in europe,tech,bbc
wilkinson to miss ireland match england will have to take on ireland in the six nations,sport,bbc
low-cost airlines hit eurotunnel channel tunnel operator eurotunnel has seen sales fall in the face of,business,bbc
will the budget bring out smiling voters as tory spokesman oliver letwin said - any chancellor,politics,bbc
